"Adhabu_Punishment","multiple_choice","Mama alileta nini?"
"","fill_in_the_blanks","jongoo ana ladha mbaya sana"
"","","mbaya"
"","","tamu"
"","","nzuri"
"","","chachu"
"","meanings","kikohozi"
"","","hewa itokayo kwenye mapafu ikiambatana na sauti ya ghafla"
"","meanings","kuvuka"
"","","kuudhi"
"","meanings","alama"
"","","kupata goli, kuongoza kwenye mchezo"
"","meanings","rafiki"
"","","mtu wa karibu"
"","picture","wavu"
"","picture","wingu"
"","picture","mpira"
"","picture","kichaka"
"","words","miguu"
"","words","kipa"
"","words","maadui"
"","words","kuumwa"
"Kutekwa_nyara","multiple_choice","watoto walitekwa wapi?"
"","","katika uwanja mkubwa karibu na reli ya zamani"
"","","shule"
"","","karibu na mto"
"","","stendi ya basi"
"","multiple_choice","kiki alitoroka vipi?"
"","","kupitia dirishani"
"","","kupitia batini"
"","","kupitia mlangoni"
"","","kwa kuruka nje ya gari"
"","multiple_choice","nani alimuokoa mtoto kutoka kwa watekaji?"
"","","polisi"
"","","wazazi wake"
"","","mwalimu wake"
"","","rafiki yake"
"","fill_in_the_blanks","Mimi na ra?ki yangu Kiki hupenda kuchunguza na kuvumbua mambo."
"","","kuchunguza"
"","","kukimbia riadha"
"","","kula"
"","","kucheza"
"","fill_in_the_blanks","tuliwekwa wote kwenye chumba chenye kiza totoro"
"","","kiza"
"","","mwanga"
"","","kisafi"
"","","kichafu"
"","fill_in_the_blanks","Polisi wa kike aliufungua mlango, akaingia chumbani na kunifunika kwa blanketi."
"","","polisi wa kike"
"","","mtunza bustani"
"","","mfanyakazi"
"","","mwalimu"
"","meanings","ambalanzi"
"","","gari maalumu kwaajili ya kubebea wagonjwa"
"","meanings","kuchunguza"
"","","kusafiri sehemu usiyoijua kwaajili ya kujifunza vitu"
"","meanings","kipaumbele"
"","","ilani anayopewa mtu kuhusu mtu fulani au kuhusu kitu fulani"
"","meanings","ilani"
"","","fahamu kuhusu"
"","meanings","safari"
"","","sanaa ya kusafiri sehemu moja kwenda nyingine"
"","meanings","kunong'oneza"
"","","kusema kitu taratibu na polepole bila wengine kusikia"
"","meanings","kubiringika"
"","","kuzunguka kwa kuzungusha mwili haraka haraka"
"","meanings","fidia"
"","","kiasi cha fedha kitakiwacho kulipwa kwaajili ya kuwafungulia mateka"
"","picture","nyumba"
"","picture","hema"
"","picture","taa"
"","picture","kapeti"
"","picture","mlango"
"","picture","meza"
"","picture","lori"
"","picture","gari iliyofunikwa isiyo na madirisha ya pembeni"
"","words","jirani"
"","words","kitaambaa"
"","words","utandu"
"","words","uelekeo"
"Kwa_nini_Yayeri_ni_mashuhuri","multiple_choice","yayere huamka muda gani?"
"","","asubuhi na mapema"
"","","huchelewa kuamka"
"","","mchana"
"","","usiku"
"","multiple_choice","Yayere huwasalimu wakina nani?"
"","","wazazi wake na mabbau zake"
"","","muuza duka"
"","","wageni wasiojulikana"
"","","mbwa"
"","multiple_choice","sare za Yayere ni za rangi gani?"
"","","rangi ya chungwa"
"","","rangi ya bluu"
"","","rangi nyeupe"
"","","rangi ya kijani"
"","fill_in_the_blanks","Yayeri hutandika kitanda chake vizuri sana"
"","","kitanda"
"","","begi"
"","","kahawa"
"","","nguo"
"","fill_in_the_blanks","Yayeri huosha uso wake kwa sabuni ya bluu"
"","","bluu"
"","","nyekundu"
"","","kijani"
"","","njano"
"","fill_in_the_blanks","Yayeri anasoma sayansi, masomo ya jamii na hesabu"
"","","hesabu"
"","","upishi"
"","","kemia"
"","","lugha"
"","meanings","andaa"
"","","fanya kitu kuwa tayari kutumika"
"","meanings","salamu"
"","","kutoa salamu ya busara ya utambuzi au alama ya kukaribisha pale ukutanapo na mtu"
"","meanings","brashi"
"","","hutumika kuondoa uchafu kwa kusugua"
"","meanings","kushukuru"
"","","kuonyesha hali ya kukubaliana na kitu ulichofsnyiwa au ulichopokea"
"","picture","benchi"
"","picture","brashi"
"","picture","kitanda"
"","picture","ndoo"
"","picture","kiti"
"","picture","meza"
"","picture","kibanda"
"","picture","dirisha"
"","words","kubwa"
"","words","wenyewe"
"","words","bibi"
"","words","sayansi"
"Magozwe","multiple_choice","wavulana walilifukuzaje baridi?"
"","","kwa kuwasha moto"
"","","kwa kuvaa masweta"
"","","kwa kuingia ndani?"
"","","klwa kunywa supu ya moto"
"","multiple_choice","Magozwe aliota kuwa nani?"
"","","rubani"
"","","seremala"
"","","mwalimu"
"","","mkulima"
"","multiple_choice","Tomaso alimzawadia nini Magozwe katika siku ya kusherehekea miaka kumi ya tangu kuzaliwa kwake?"
"","","Kitabu kipya cha hadithi"
"","","mwanasesere"
"","","pipi"
"","","nguo"
"","fill_in_the_blanks","Magozwe alianza kuishi mtaani"
"","","mtaani"
"","","bustanini"
"","","msituni"
"","","shuleni"
"","fill_in_the_blanks","Magozwe alikula chakula katika nyumba yenye paa la bluu"
"","","bluu"
"","","kijani"
"","","nyekundu"
"","","njano"
"","fill_in_the_blanks","Hadithi ilimhusu mvulana mchezaji kandanda maarufu."
"","","mchezaji kandanda"
"","","mchezaji karata"
"","","mwanariadha"
"","","mcheza bao"
"","meanings","kulalamika"
"","","kuelezzea kutokuridhishwa au kuchukizwa kuhusu kitu fulani"
"","meanings","takataka"
"","","vifaa visivyokua na thamani"
"","meanings","karibu"
"","","ni tabia ya kumualika mtu"
"","meanings","lami"
"","","sehemu iliyoinuka pembezoni mwa barabara maalumu kwa watembea kwa miguu"
"","meanings","bora"
"","","iliyo nzuri zaidi"
"","meanings","kupambana"
"","","kutumia nguvu katika kujiondoa kwenye tatizo"
"","meanings","makini zaidi"
"","","hali ya kutilia kitu maanani, au akilini zaidi"
"","meanings","yadi"
"","","kipande cha radhi siyolimwa, iliyoungana na nyumba"
"","picture","Kitabu kipya cha hadithi"
"","picture","nyota"
"","picture","tofali"
"","picture","chupa"
"","picture","moto"
"","picture","mti"
"","picture","ndoo ya uchafu"
"","picture","meza"
"","words","aisye"
"","words","chochote"
"","words","zamani"
"","words","kusilikilza"
"Mama_abadilika","multiple_choice","Mama alipokuwa msichana, nilienda naye kuwatembelea wakina nani?"
"","","Marafiki zake"
"","","kaka yake"
"","","dada yake"
"","","mwalimu wake"
"","multiple_choice","mama alipozeeka mgongo wake ulikuaje?"
"","","ulipinda"
"","","ulinyooka"
"","","haukumsumbua"
"","","ulikua sawa"
"","multiple_choice","Majirani wa mama walimletea mama nini kutoka dukani?"
"","","maziwa"
"","","kahawa"
"","","mikate"
"","","maharagwe"
"","fill_in_the_blanks","mama alinipelekea sokononi kununua mboga"
"","","mboga"
"","","maziwa"
"","","mikate"
"","","matunda"
"","fill_in_the_blanks","mama alinifundisha majina ya mimea"
"","","mimea"
"","","wanyama"
"","","vitabu"
"","","miji"
"","fill_in_the_blanks","Mama alipokuwa msichana, alikuwa mwenye nguvu."
"","","nguvu"
"","","dhaifu"
"","","mwembamba"
"","","mrefu"
"","meanings","jirani"
"","","mtu anayeishi mlango unaofuata au nyumba inayofuata"
"","meanings","dhaifu"
"","","kukusa nguvu ya kufanya kazi za kimwili"
"","meanings","mdogo"
"","","aliyeishi kwa muda mfupi"
"","meanings","likizo"
"","","kipindi cha sherehe, au kipindi ambacho hakuna kazi zinafanywa"
"","picture","meza"
"","picture","begi"
"","picture","kikapu"
"","picture","duka"
"","words","mdogo"
"","words","funzwa"
"","words","kukaa"
"","words","mdhaifu"
"Mamangu_alipanda","multiple_choice","Mama alipanda nini hapo mwanzoni?"
"","","Bustani ndogo"
"","","miti ya matunda"
"","","bustani ya viazi"
"","","miti ya michungwa"
"","multiple_choice","Baba alipanda nini hapo mwanzoni?"
"","","bustani ndogo ya maua"
"","","miti ya matunda"
"","","bustani ya viazi"
"","","bustani ya michungwa"
"","multiple_choice","Nani alivuna maua na mbaazi?"
"","","Mimi na dada yangu"
"","","mama yangu"
"","","baba yangu"
"","","mwalimu wangu"
"","fill_in_the_blanks","mama yangu alipalilia bustani zote mbili"
"","","alipalilia"
"","","alilala"
"","","kutembea"
"","","jembe"
"","fill_in_the_blanks","baba yangu alimwagilia maji bustani zote mbili"
"","","alimwagilia"
"","","aliendesha"
"","","alisubiri"
"","","alitembea"
"","fill_in_the_blanks","Tulivuna magunia ya mbaazi kutoka bustani ndogo ya mbaazi."
"","","magunia"
"","","vikombe"
"","","wachache"
"","","ndoo"
"","meanings","gunia"
"","","begi kubwa lililotengenezwa kwa vifaa vigumu"
"","meanings","kupalilia"
"","","kutoa mimie isiyohitajika shambani"
"","meanings","mmea"
"","","ni mbegu iliyowekwa ardhini ikakua"
"","meanings","kuvuna"
"","","kutoa mazao yaliyokomaa"
"","picture","ua"
"","picture","begi"
"","picture","maji"
"","picture","kichaka"
"","words","mama"
"","words","baba"
"","words","bustani"
"","words","kubwa"
"Mamba_mwenye_njaa_The_hungry_crocodile","words","mamba"
"","words","mpaka"
"Mbuzi_Mbwa_na_Ng_ombe","multiple_choice","siku moja, Mbuzi, Mbwa na Ng'ombe walisafirije?"
"","","kwa teksi"
"","","kwa basi"
"","","kwa kuitembea"
"","","kwa gari"
"","multiple_choice","dereva aliwauliza nini?"
"","","Walipe nauli zao"
"","","wale"
"","","warejee tena"
"","","watembee mbali"
"","multiple_choice","dereva alijisikiaje mbuzi alipokimbia"
"","","alikasirika"
"","","alikua na furaha"
"","","alifurahi"
"","","alicheka"
"","fill_in_the_blanks","Ng'ombe alilipa nauli yake"
"","","Ng'ombe"
"","","Mbuzi"
"","","dereva"
"","","mwalimu"
"","fill_in_the_blanks","Akaondosha gari bila kumrudishia Mbwa baki ya pesa zake."
"","","mbwa"
"","","mbuzi"
"","","dereva"
"","","mwalimu"
"","fill_in_the_blanks","Hiyo ndiyo sababu, siku zote, Mbwa hulikimbilia gari kwa nia ya kumpata dereva arudishiwe baki ya pesa zake."
"","","gari"
"","","basi"
"","","treni"
"","","lori"
"","meanings","nauli"
"","","fedha inayolipwa kwaajili ya safari ya wengi"
"","meanings","chenji"
"","","fedha zitolewazo kwa kubadilishwa kulingana na thamani ya kiasi kikubwa kilichotolewa"
"","meanings","safari"
"","","sanaa ya kusafiri sehemu moja kwenda nyingine"
"","meanings","kusumbua"
"","","yenye kusababisha hasira kwa mtu "
"","picture","ng'ombe"
"","picture","mbuzi"
"","picture","mbwa"
"","picture","teksi"
"","words","kufikia"
"","words","zaidi"
"","words","sauti"
"","words","kuvuka"
"Mbwa_na_Mamba","multiple_choice","mnyama gani aliyeyaacha mayai?"
"","","Mamba"
"","","bata"
"","","mbwa"
"","","fisi"
"","multiple_choice","watoto wa mamba walikua wakihisi nini?"
"","","njaa"
"","","furaha"
"","","kiu"
"","","hasira"
"","multiple_choice","Mamba aliwapeleka wapi watoto wake kwa mara ya kwanza"
"","","kuogelea"
"","","dukani"
"","","mgahawani"
"","","kutembea"
"","fill_in_the_blanks","Siku moja, Mbwa aliyakuta mayai kando ya mto."
"","","kando ya mto"
"","","maji"
"","","majani"
"","","kokoto"
"","fill_in_the_blanks","Mamba alianza kuwatembelea wanyama wote akiwauliza kuhusu mayai yake."
"","","mayai"
"","","mabegi"
"","","meno"
"","","mkia"
"","fill_in_the_blanks","Mamba alimvamia Mbwa na kumcharaza kwa mkia wake."
"","","mkia"
"","","meno"
"","","mkono"
"","","mguu"
"","meanings","kuunguruma"
"","","kutoa sauti ktuoka ndani ya mwili"
"","meanings","kilio cha kujutia"
"","","kilio cha kujutia maumivu"
"","meanings","yaliangua"
"","","mtoto kutoka kwenye yai lake"
"","meanings","kuvamia"
"","","kuingia mahali kwa nguvu na kwa hasira"
"","picture","yai"
"","picture","jiko"
"","picture","mbwa"
"","picture","mamba"
"","picture","jamvi"
"","picture","mfuko"
"","picture","dirisha"
"","picture","nyumba"
"","words","pembeni"
"","words","milikiwa"
"","words","njaa"
"","words","watoto"
"Mbweha_na_jua","multiple_choice","mbweha mvivu aliishi na nani?"
"","","baba yake mzee"
"","","mama yake"
"","","kaka yake"
"","","dada yake"
"","multiple_choice","mbweha alienda kumjulisha nani kwa baba yake?"
"","","jua"
"","","mbwa"
"","","fisi"
"","","chura"
"","multiple_choice","mbweha alitambaa wapi kupata jua?"
"","","juu ya mwamba"
"","","chini ya mwamba"
"","","ndani ya nyumba"
"","","juu ya mti"
"","fill_in_the_blanks","Mbweha aliruka juu na kuwapeleka mbuzi malishoni."
"","","mbuzi"
"","","mbwa"
"","","pundamilia"
"","","ndege"
"","fill_in_the_blanks","Mbweha alilibeba jua mgongoni mwake na kuelekea nyumbani"
"","","mgongoni"
"","","kichwani"
"","","mkiani"
"","","mguuni"
"","fill_in_the_blanks","Rangi zote tofauti zilimkumbusha Mbweha kila mara kutokuwa mjinga tena."
"","","mjinga"
"","","mwenye furaha"
"","","mjanja"
"","","mbinafsi"
"","meanings","kungara"
"","","kutoa au kuhakisi mwanga"
"","meanings","tofauti"
"","","sio sahawia kama mwanzo au kama mwingine kuhusu kitu fulani"
"","meanings","tambaa"
"","","kusogea mbele kwa mikono na miguu"
"","meanings","lalamika"
"","","kuelezea kutokuridhishwa au kukasirishwa na kitu"
"","picture","tawi"
"","picture","jua"
"","picture","kichaka"
"","picture","kondoo"
"","words","kulala"
"","words","mzuri"
"","words","chakavu"
"","words","kukumbushwa"
"Meno_aina_gani","multiple_choice","mamba alikua na meno ya namna gani?"
"","","makali"
"","","butu"
"","","yenye kung'aa"
"","","marefu"
"","multiple_choice","nani hana meno?"
"","","ndege"
"","","papa"
"","","ng'ombe"
"","","simba"
"","multiple_choice","nini kimetokea katika meno yangu ya mbele?"
"","","yameng'oka"
"","","yamekua machafu"
"","","yamekua mazuri"
"","","yamevunjika"
"","fill_in_the_blanks","Simba wote wana meno makubwa"
"","","meno"
"","","mkia"
"","","miguu"
"","","uso"
"","fill_in_the_blanks","Ng'ombe ana meno ya nguvu kwaajili ya kusagia chakula"
"","","chakula"
"","","vitabu"
"","","pembe"
"","","maji"
"","fill_in_the_blanks","panya wana meno ya mbele makubwa"
"","","panya"
"","","Ng'ombe"
"","","Simba"
"","","Papa"
"","meanings","mbele"
"","","ni sehemu ya kitu inayotangulia kuonekana kwanza"
"","meanings","ndefu"
"","","yenye uwezo wa kupima umbali kutoka mwanzo hadi mwisho"
"","meanings","saga"
"","","kupunguza ukubwa wa kitu kuwa katika chembe ndogo au kuwa unga"
"","meanings","Makali"
"","","iliyochongoka yenye uwezo wa kukaka vitu"
"","picture","Ng'ombe"
"","picture","Mamba"
"","picture","Panya"
"","picture","Papa"
"","words","Meno"
"","words","Makali"
"","words","Nguvu"
"","words","Anguka"
"Mimi_na_familia_yangu","multiple_choice","Nina angalia nini angani?"
"","","ndege"
"","","samaki"
"","","miti"
"","","twiga"
"","multiple_choice","ni kitu gani mimi kima na nyani wangu tunakula"
"","","ndizi"
"","","Maharagwe"
"","","Mchele"
"","","Mkate"
"","multiple_choice","huwa nina imba na nani kando ya ziwa?"
"","","Bwana Nyoka"
"","","Nyani"
"","","Twiga"
"","","Kobe"
"","fill_in_the_blanks","Mimi na Ndege wangu tunamkuta Sokwe mtini."
"","","Sokwe"
"","","Nyoka"
"","","Twiga"
"","","Kobe"
"","fill_in_the_blanks","Mimi, Twiga na Nyani tunatengeneza Mpira kwenye udongo"
"","","udongo"
"","","mti"
"","","ndizi"
"","","majani"
"","fill_in_the_blanks","Mimi na familia yangu nzima tunaishi pamoja kwa furaha kubwa!"
"","","furaha"
"","","maombolezo"
"","","afya"
"","","utajiri"
"","picture","kobe"
"","picture","twiga"
"","picture","nyani"
"","picture","ndizi"
"","picture","kima"
"","picture","nyoka"
"","picture","wingu"
"","picture","ndege"
"","words","mti"
"","words","kilima"
"","words","udongo"
"","words","upendo"
"Mke_Mti","multiple_choice","kwanini mzee alikua na huzuni?"
"","","kwasababu hakua na mke"
"","","kwasababu hakua na shamba"
"","","kwasbabau hakua na fedha"
"","","kwasababu hakua na mifugo"
"","multiple_choice","alimtengeneza nani kutoka kwenye gogo la mti?"
"","","mwanamke mrembo"
"","","mbuzi"
"","","mbwa"
"","","ng'ombe"
"","multiple_choice","mzee alimtuma nani akamwimbie mkewe?"
"","","njiwa wawili"
"","","wasichana"
"","","wavulana"
"","","mbuzi"
"","fill_in_the_blanks","Alipokuwa chini ya mti siku moja, alipata wazo zuri sana."
"","","zuri"
"","","baya"
"","","la kijinga"
"","","la furaha"
"","fill_in_the_blanks","Inawezekanaje mzee kama huyu kumwoa msichana mrembo namna hii!"
"","","mrembo"
"","","mbaya"
"","","mrefu"
"","","tajiri"
"","fill_in_the_blanks","Na baada ya kupata maji na kupigwa na miale ya jua lile gogo liliota majani tena kama zamani."
"","","majani"
"","","nywele"
"","","matunda"
"","","mboga"
"","meanings","eproni"
"","","kitambaa kinachofungwa mbele ya nguo nyingine kwaajili ya kuzuia uchafu usiifike nguo ya ndani"
"","meanings","upole"
"","","mwenye uvumilivu na tabia njema"
"","meanings","nyingi"
"","","kiasi kilichozidi kiwango au kias chenye kutosheleza"
"","meanings","ng'ombe"
"","","mnyama mkubwa mwenye pembe na kwato"
"","meanings","Iba"
"","","Kuchukua kitu cha mtu bila ruhusa yake"
"","meanings","sigh"
"","","kupumua kwa nguvu. Kuashiria huzuni"
"","meanings","faraja"
"","","hali ya mtu kutiwa moyo kwenye shida, tatizo au maradhi"
"","meanings","Lugha"
"","","Njia ya mawasiliano"
"","picture","mti"
"","picture","eproni"
"","picture","kondoo"
"","picture","kuingia"
"","picture","nyamba"
"","picture","pete"
"","picture","jani"
"","picture","ndege"
"","words","rutuba"
"","words","kuvunjika"
"","words","hamu"
"","words","yanapokua"
"Mpira_wangu_mwekundu","fill_in_the_blanks","mpira wangu mwekundu"
"","","nyekundu"
"","","bluu"
"","","kijani"
"","","njano"
"","fill_in_the_blanks","Nimeugonga mpira wangukwa nguvu"
"","","Ninaupiga"
"","","Ninaurusha"
"","","Ninausukuma"
"","","Ninaudundisha"
"","fill_in_the_blanks","Mpira wangu upo juu ya mwezi"
"","","mwezi"
"","","jua"
"","","wingu"
"","","mti"
"","picture","mwezi"
"","picture","nyumba"
"","picture","mpira"
"","picture","mti"
"","words","wapi"
"","words","kuondoka"
"","words","juu"
"","words","wakati"
"Mtende","multiple_choice","kivuli cha mtende kipoje?"
"","","kizuri"
"","","cha moto"
"","","cha uvuguvugu"
"","","kimelowa"
"","multiple_choice","tutumia mbegu za mtende kufanyia nini?"
"","","kutengenezea mafuta"
"","","kula"
"","","kunywa"
"","","kuchezea"
"","multiple_choice","tunatengeneza nini kutoka kwenye majani ya mtende?"
"","","mikeka"
"","","nguo"
"","","vutabu"
"","","viatu"
"","fill_in_the_blanks","Unaweza kusitawi wakati mimea yote mingine imekauka."
"","","imekauka"
"","","imelowa"
"","","imechafuka"
"","","ya baridi"
"","fill_in_the_blanks","tunatumiaTunatumia majani ya mtende kuezeka nyumba zetu."
"","","nyumba"
"","","sakafu"
"","","viwanja"
"","","mti"
"","fill_in_the_blanks","Sasa umefahamu kwa nini mtende ni muhimu sana?"
"","","muhimu"
"","","salama"
"","","takataka"
"","","si wa muhimu"
"","picture","matunda"
"","picture","jiko"
"","picture","ufagio"
"","picture","mtende"
"","words","sema"
"","words","tunda"
"","words","angalia"
"","words","ufagio"
"Mtoto_wa_Tembo_Mdadisi","multiple_choice","hapo kale pua ya tembo ilikuaje?"
"","","fupi na nene"
"","","mrefu"
"","","mwembamba"
"","","nyeupe"
"","multiple_choice","nani alimpeleka mtoto tembo mtoni"
"","","kunguru"
"","","kiboko"
"","","kifaru"
"","","twiga"
"","multiple_choice","nani alikamata pua ya Tembo"
"","","mamba"
"","","kunguru"
"","","mama"
"","","kiboko"
"","fill_in_the_blanks","Alikua na maswali kwa kila mnyama"
"","","maswali"
"","","zawadi"
"","","matunda"
"","","ua"
"","fill_in_the_blanks","Unaweza kunieleza wanachokula mamba jioni?"
"","","jioni"
"","","asubuh"
"","","mchana"
"","","kuchekesha"
"","fill_in_the_blanks","mkonga wake ulikua mkubwa, aliweza kuoga kwa kutumia mkonga wake"
"","","kuoga"
"","","kulala"
"","","kuimba"
"","","kutembea"
"","meanings","kutokukubalika"
"","","hali ya mtu kutokukubalika"
"","meanings","katikati"
"","","sehemu yenye kuunganisha umbali sawa kutoka pande mbili"
"","meanings","shauku"
"","","kuwa na hamu ya kujua kitu au kujifunza kitu"
"","meanings","ncha"
"","","sehemu iliyochongoka ya kitu"
"","meanings","taya"
"","","mfupa wa juu na chini wa mdomo"
"","meanings","mwanzi"
"","","mmea mrefu na mwemba, jamii ya nyasi"
"","meanings","skwak"
"","","kufanya sauti ya nguvu yenye kelele"
"","meanings","muhimu"
"","","kuwa na uwezo wa kutumika  zaidi ya mara moja, sehemu mbali mbali"
"","picture","mamba"
"","picture","twiga"
"","picture","tembo"
"","picture","kiboko"
"","words","kiatu"
"","words","swali"
"","words","kutembea"
"","words","chini"
"Mtu_na_Simba","multiple_choice","mtu alikutana na nani alipokua akitembea"
"","","simba"
"","","twiga"
"","","kifaru"
"","","kunguru"
"","multiple_choice","mtu alijisikiaje alipomuona simba"
"","","aliogopa"
"","","alikua na furaha"
"","","alihuzunika"
"","","alikua na njaa"
"","multiple_choice","mtu alifanyaje mwishoni?"
"","","alitoroka"
"","","alikaa"
"","","alisimama"
"","","alilala"
"","fill_in_the_blanks","simba alipumzika kwenye nyasi fupi"
"","","nyasi"
"","","mti"
"","","mmea"
"","","uwanja"
"","fill_in_the_blanks","kulikua na mngurumo mdogo tumboni mwa simba kwasabbau alikua na njaa"
"","","njaa"
"","","furaha"
"","","usingizi"
"","","urafiki"
"","fill_in_the_blanks","Wote waliamka wakiwa wamechanganyikiwa na kuogopa."
"","","wamechanganyikiwa"
"","","wakiwa kimya"
"","","wakiwa na haraka"
"","","wakiwa wavivu"
"","meanings","ghafla"
"","","yenye kutokea au kufanyika haraka pasipo kutarajia"
"","meanings","kunguruma"
"","","kufanya sauti ya kuendelea ndani ya taratibu"
"","meanings","mshangao"
"","","kitu kisichotarajiwa"
"","meanings","uelekeo"
"","","sehemu ambayo mtu au kitu kinaelekea"
"","picture","nyasi"
"","picture","simba"
"","picture","kichaka"
"","picture","mti"
"","words","kikao"
"","words","tumbo"
"","words","chakula"
"","words","usingizi"
"Mwanamme_mrefu","multiple_choice","mlango wake ulikuaje?"
"","","chini mno"
"","","mrefu sana"
"","","mchafu sana"
"","","msafi sana"
"","multiple_choice","mtu alikauje?"
"","","alikua mrefu"
"","","alikua mnene"
"","","alikua mfupi"
"","","alikua mwembamba"
"","multiple_choice","mtu mrefu aliishi wapi mwishoni?"
"","","msituni"
"","","mjini"
"","","madukani"
"","","kijijini"
"","fill_in_the_blanks","kitandani chake kilikua kifupi"
"","","kitanda"
"","","mguu"
"","","dirisha"
"","","mti"
"","fill_in_the_blanks","alitengeneza fremu ndefu za mlango"
"","","mlango"
"","","uzio"
"","","jembe"
"","","kitanda"
"","fill_in_the_blanks","aliketi juu ya kiti kilichokua juu sana"
"","","kiti"
"","","kitanda"
"","","meza"
"","","nyumba"
"","picture","mlango"
"","picture","kitanda"
"","picture","jembe"
"","picture","baiskeli"
"","picture","kiti"
"","picture","nyumba"
"","picture","uma"
"","picture","mti"
"","words","fupi"
"","words","baiskeli"
"","words","mkono"
"","words","miaka"
"Mwanamme_na_Mwanamke_wa_Kwanza","multiple_choice","wakina nani walikua chini ya dimbwi?"
"","","nyoka wawili"
"","","vyura"
"","","samaki"
"","","kobe"
"","multiple_choice","nyoka walitaka kutembeaje juu ya ardhi?"
"","","kutembea kwa miguu"
"","","kutambaa"
"","","kupaa"
"","","kuruka ruka"
"","multiple_choice","nyoka walibadilika na kuwaje walipofika juu ya ardhi?"
"","","mke na mume"
"","","ndege"
"","","vyura"
"","","vima"
"","fill_in_the_blanks","wale nyoka wakaweza kuona ardhi kule juu."
"","","ardhi"
"","","Anga"
"","","kilima"
"","","mti"
"","fill_in_the_blanks","mikia yao iligawanyika mara mbili"
"","","mikia"
"","","nywele"
"","","miguu"
"","","ngozi"
"","fill_in_the_blanks","na tutalinda nyasi na miti"
"","","miti"
"","","vilima"
"","","mito"
"","","mabwawa"
"","meanings","kiumbe"
"","","kiumbe kinachotofautiana na binadamu"
"","meanings","dhaifu"
"","","rahisi kuharibika au kuvunjika au kuugua"
"","meanings","kutoboa"
"","","kuingia ndani zaidi"
"","meanings","mfano"
"","","urembo au pambo lenye kurudiwa"
"","meanings","taa"
"","","mwanga au kitu chenye kufanya mwanga"
"","meanings","mnyama"
"","","aina ya mnyama  hatari mwenye miguu minne"
"","meanings","uso"
"","","muonekane wa nje wa kitu"
"","meanings","uvuguvugu"
"","","joto lisilozidi sana wala lisilopungua sana"
"","picture","nyoka"
"","picture","jua"
"","picture","kibanda"
"","picture","mti"
"","words","blanketi"
"","words","ukimya"
"","words","chini"
"","words","pamoja"
"Mwezi_na_Kofia","multiple_choice","baba alimnunulia nini kaka mkubwa?"
"","","miwani ya kupenda"
"","","begi"
"","","vitabu"
"","","kofia"
"","multiple_choice","upepo ulipeperusha nini?"
"","","kofia"
"","","nguo"
"","","kiti"
"","","karatasi"
"","multiple_choice","nani alivaa kofia yangu?"
"","","mwezi"
"","","jua"
"","","baba"
"","","kaka"
"","fill_in_the_blanks","mtoto alipata peremende"
"","","mtoto"
"","","kaka"
"","","dada"
"","","baba"
"","fill_in_the_blanks","Kofia yangu ilizuiliwa katika matawi ya mti wa miiba."
"","","matawi"
"","","majani"
"","","matunda"
"","","ua"
"","fill_in_the_blanks","Sikuwa na budi ila kutabasamu pia."
"","","kutabasamu"
"","","kununa"
"","","kucheak"
"","","kulia"
"","meanings","pipi"
"","","pipi"
"","meanings","kukwama"
"","","kuweka kitu kwenye kitu fulani"
"","meanings","ngara"
"","","kitu chenye kuhakisi mwanga"
"","meanings","dhana"
"","","kufafanua katika muundo au mapambo"
"","picture","miwani"
